                  盛和资源 (600392)
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	  KDJ.K     	  KDJ.D     	  KDJ.J     	 BOLL.BOLL  	 BOLL.UB    	 BOLL.LB    	
 2017/05/09	  11.800	  12.630	  11.800	  12.550	       21672980	     12.120	     11.880	     12.077	     12.504	           	      0.000	 216729.797	 120192.000	 103557.602	     -0.234	     -0.327	      0.184	     71.765	     61.432	     92.431	     12.077	     13.215	     10.940	
 2017/05/10	  12.540	  12.600	  12.180	  12.200	       13510857	     12.144	     11.990	     12.052	     12.448	           	      0.000	 135108.563	 124808.000	 109614.398	     -0.206	     -0.302	      0.193	     72.383	     65.083	     86.985	     12.052	     13.154	     10.951	
 2017/05/11	  12.200	  12.400	  11.850	  12.380	       15308207	     12.188	     12.095	     12.035	     12.394	           	      0.000	 153082.063	 135948.797	 117664.000	     -0.167	     -0.275	      0.217	     74.814	     68.326	     87.789	     12.035	     13.101	     10.968	
 2017/05/12	  12.400	  12.430	  11.800	  12.030	       14730133	     12.166	     12.121	     11.990	     12.331	           	      0.000	 147301.328	 145060.797	 120501.602	     -0.162	     -0.253	      0.181	     66.949	     67.867	     65.113	     11.990	     12.967	     11.012	
 2017/05/15	  12.080	  12.200	  11.820	  11.850	        6761890	     12.202	     12.114	     11.931	     12.267	           	      0.000	  67618.898	 143968.000	 119452.000	     -0.171	     -0.236	      0.131	     56.828	     64.187	     42.109	     11.931	     12.784	     11.079	
 2017/05/16	  11.850	  12.490	  11.580	  12.480	       16551733	     12.188	     12.154	     11.917	     12.255	           	      0.000	 165517.328	 133724.797	 126958.398	     -0.125	     -0.214	      0.177	     67.154	     65.176	     71.108	     11.917	     12.721	     11.114	
 2017/05/17	  12.290	  12.580	  12.270	  12.350	       15075647	     12.218	     12.181	     11.925	     12.237	           	      0.000	 150756.469	 136856.000	 130832.000	     -0.099	     -0.191	      0.184	     70.514	     66.956	     77.632	     11.925	     12.743	     11.108	
 2017/05/18	  12.200	  12.510	  12.100	  12.350	        9400988	     12.212	     12.200	     11.954	     12.211	           	      0.000	  94009.883	 125041.602	 130495.203	     -0.077	     -0.168	      0.182	     72.755	     68.889	     80.487	     11.954	     12.790	     11.119	
 2017/05/19	  12.350	  12.920	  12.350	  12.680	       20797296	     12.342	     12.254	     12.000	     12.196	           	      0.000	 207972.953	 137176.000	 141118.406	     -0.033	     -0.141	      0.217	     75.866	     71.215	     85.170	     12.000	     12.890	     11.110	
 2017/05/22	  12.580	  12.980	  12.270	  12.320	       16220377	     12.436	     12.319	     12.028	     12.168	           	      0.000	 162203.766	 156092.797	 150030.406	     -0.026	     -0.118	      0.184	     68.197	     70.209	     64.173	     12.028	     12.922	     11.134	
 2017/05/23	  12.260	  12.420	  11.820	  11.910	       11668602	     12.322	     12.255	     12.068	     12.137	           	      0.000	 116686.023	 146326.406	 140025.594	     -0.054	     -0.105	      0.103	     53.322	     64.580	     30.806	     12.068	     12.856	     11.279	
 2017/05/24	  11.860	  12.210	  11.580	  12.170	        8945526	     12.286	     12.252	     12.121	     12.119	           	      0.000	  89455.258	 134065.594	 135460.797	     -0.054	     -0.095	      0.082	     49.595	     59.585	     29.616	     12.121	     12.765	     11.477	
 2017/05/25	  12.120	  12.400	  11.810	  12.370	       10475726	     12.290	     12.251	     12.173	     12.107	           	      0.000	 104757.258	 136214.406	 130628.000	     -0.037	     -0.083	      0.092	     51.873	     57.014	     41.591	     12.173	     12.707	     11.639	
 2017/05/26	  12.340	  12.390	  12.080	  12.130	        7876233	     12.180	     12.261	     12.191	     12.080	           	      0.000	  78762.328	 110372.797	 123774.398	     -0.043	     -0.075	      0.065	     47.677	     53.902	     35.228	     12.191	     12.690	     11.692	
 2017/05/31	  12.310	  12.400	  12.000	  12.040	        7687934	     12.124	     12.280	     12.197	     12.048	           	      0.000	  76879.344	  93308.797	 124700.797	     -0.054	     -0.071	      0.034	     42.737	     50.180	     27.851	     12.197	     12.686	     11.708	
 2017/06/01	  11.990	  12.280	  11.680	  11.700	        9646777	     12.082	     12.202	     12.178	     12.012	           	      0.000	  96467.773	  89264.000	 117795.203	     -0.090	     -0.075	     -0.030	     31.349	     43.903	      6.240	     12.178	     12.713	     11.643	
 2017/06/02	  11.630	  11.630	  10.720	  11.430	       18002990	     11.934	     12.110	     12.146	     11.987	           	      0.000	 180029.906	 107379.203	 120722.398	     -0.138	     -0.087	     -0.101	     31.371	     39.726	     14.662	     12.146	     12.776	     11.515	
 2017/06/05	  11.380	  11.620	  11.370	  11.460	        6877762	     11.752	     12.021	     12.110	     11.977	           	      0.000	  68777.617	 100184.000	 118199.203	     -0.172	     -0.104	     -0.135	     31.829	     37.093	     21.299	     12.110	     12.811	     11.410	
 2017/06/06	  11.470	  11.590	  11.350	  11.580	        5409413	     11.642	     11.911	     12.082	     11.970	           	      0.000	  54094.129	  95249.602	 102811.203	     -0.187	     -0.121	     -0.132	     38.082	     37.423	     39.400	     12.082	     12.822	     11.343	
 2017/06/07	  11.560	  11.850	  11.500	  11.780	       11026647	     11.590	     11.857	     12.088	     11.971	           	      0.000	 110266.469	 101926.398	  97617.602	     -0.180	     -0.133	     -0.095	     46.420	     40.422	     58.415	     12.088	     12.816	     11.360	
 2017/06/08	  11.720	  11.900	  11.550	  11.620	       10293497	     11.574	     11.828	     12.042	     11.988	           	      0.000	 102934.969	 103220.797	  96242.398	     -0.186	     -0.143	     -0.085	     48.804	     43.216	     59.979	     12.042	     12.764	     11.319	
 2017/06/09	  11.650	  11.980	  11.610	  11.900	       12280097	     11.668	     11.801	     12.026	     12.014	           	      0.000	 122800.969	  91774.398	  99576.797	     -0.166	     -0.148	     -0.036	     55.948	     47.460	     72.925	     12.026	     12.748	     11.305	
 2017/06/12	  11.730	  11.830	  11.390	  11.430	       12472843	     11.662	     11.707	     11.979	     12.018	           	      0.000	 124728.430	 102964.797	 101574.398	     -0.186	     -0.155	     -0.061	     51.386	     48.769	     56.621	     11.979	     12.727	     11.231	
 2017/06/13	  11.390	  11.870	  11.310	  11.660	       11730395	     11.678	     11.660	     11.960	     12.014	           	      0.000	 117303.953	 115606.398	 105428.000	     -0.181	     -0.161	     -0.041	     54.343	     50.627	     61.775	     11.960	     12.721	     11.200	
 2017/06/14	  11.650	  12.330	  11.650	  11.850	       18425728	     11.692	     11.641	     11.961	     12.012	           	      0.000	 184257.281	 130404.797	 116165.602	     -0.160	     -0.160	      0.001	     59.624	     53.626	     71.621	     11.961	     12.721	     11.200	
 2017/06/15	  11.850	  12.000	  11.800	  11.920	       12525920	     11.752	     11.663	     11.933	     12.006	           	      0.000	 125259.203	 134870.406	 119045.602	     -0.136	     -0.156	      0.039	     59.684	     55.645	     67.762	     11.933	     12.653	     11.212	
 2017/06/16	  12.100	  12.390	  11.840	  12.160	       23452824	     11.804	     11.736	     11.923	     12.009	           	      0.000	 234528.234	 157216.000	 124495.203	     -0.097	     -0.144	      0.094	     66.024	     59.105	     79.862	     11.923	     12.625	     11.221	
 2017/06/19	  12.160	  12.340	  11.930	  12.220	       16075191	     11.962	     11.812	     11.917	     12.011	           	      0.000	 160751.906	 164420.797	 133692.797	     -0.060	     -0.127	      0.134	     72.102	     63.437	     89.432	     11.917	     12.604	     11.229	
 2017/06/20	  12.170	  12.640	  12.110	  12.410	       25372300	     12.112	     11.895	     11.903	     12.020	           	      0.000	 253723.000	 191704.000	 153655.203	     -0.015	     -0.105	      0.179	     75.637	     67.504	     91.904	     11.903	     12.536	     11.270	
 2017/06/21	  12.380	  12.380	  12.050	  12.310	       17062908	     12.204	     11.948	     11.902	     12.041	           	      0.000	 170629.078	 188979.203	 159692.000	      0.012	     -0.081	      0.186	     75.487	     70.165	     86.132	     11.902	     12.534	     11.271	
 2017/06/22	  12.300	  12.610	  12.080	  12.110	       16718003	     12.242	     11.997	     11.913	     12.027	           	      0.000	 167180.031	 197361.594	 166116.000	      0.017	     -0.062	      0.157	     70.375	     70.235	     70.655	     11.913	     12.551	     11.274	
 2017/06/23	  12.200	  12.890	  12.150	  12.640	       26483592	     12.338	     12.071	     11.936	     12.041	           	      0.000	 264835.906	 203424.000	 180320.000	      0.063	     -0.037	      0.200	     74.976	     71.815	     81.297	     11.936	     12.645	     11.227	
 2017/06/26	  12.770	  12.930	  12.510	  12.850	       26563136	     12.464	     12.213	     11.960	     12.057	           	      0.000	 265631.375	 224400.000	 194410.406	      0.115	     -0.006	      0.243	     81.234	     74.955	     93.792	     11.960	     12.758	     11.162	
 2017/06/27	  12.900	  12.980	  12.610	  12.780	       17608336	     12.538	     12.325	     11.993	     12.082	           	      0.000	 176083.359	 208872.000	 200288.000	      0.149	      0.025	      0.249	     81.840	     77.250	     91.019	     11.993	     12.869	     11.116	
 2017/06/28	  12.780	  13.350	  12.680	  13.140	       40828748	     12.704	     12.454	     12.047	     12.125	           	      0.000	 408287.469	 256403.203	 222691.203	      0.203	      0.060	      0.285	     83.257	     79.252	     91.267	     12.047	     13.063	     11.032	
 2017/06/29	  13.200	  13.250	  12.990	  13.180	       20599226	     12.918	     12.580	     12.122	     12.148	           	      0.000	 205992.266	 264166.406	 230764.000	      0.246	      0.098	      0.297	     84.848	     81.117	     92.308	     12.122	     13.241	     11.002	
 2017/06/30	  13.080	  13.230	  12.950	  13.190	       17644040	     13.028	     12.683	     12.209	     12.176	           	      0.000	 176440.406	 246486.406	 224955.203	      0.278	      0.134	      0.288	     85.796	     82.677	     92.034	     12.209	     13.376	     11.043	
 2017/07/03	  13.380	  13.700	  13.220	  13.360	       26417070	     13.130	     12.797	     12.304	     12.210	           	      0.000	 264170.688	 246193.594	 235296.797	      0.313	      0.169	      0.287	     83.662	     83.005	     84.975	     12.304	     13.522	     11.087	
 2017/07/04	  13.330	  13.680	  13.260	  13.460	       25303022	     13.266	     12.902	     12.399	     12.236	           	      0.000	 253030.219	 261584.000	 235228.000	      0.345	      0.204	      0.280	     84.170	     83.393	     85.722	     12.399	     13.670	     11.127	
 2017/07/05	  13.550	  13.900	  13.170	  13.720	       33220872	     13.382	     13.043	     12.496	     12.283	           	      0.000	 332208.719	 246368.000	 251385.594	      0.387	      0.241	      0.291	     86.018	     84.268	     89.517	     12.496	     13.861	     11.130	
 2017/07/06	  13.780	  14.500	  13.550	  14.400	       55034616	     13.626	     13.272	     12.634	     12.366	           	      0.000	 550346.188	 315238.406	 289702.406	      0.469	      0.287	      0.365	     89.004	     85.847	     95.317	     12.634	     14.179	     11.090	
 2017/07/07	  14.210	  15.840	  14.170	  15.840	       84739580	     14.156	     13.592	     12.832	     12.488	 888100.375	      1.000	 847395.813	 449430.406	 347958.406	      0.643	      0.358	      0.571	     92.669	     88.121	    101.766	     12.832	     14.898	     10.765	
数据来源:通达信
