                  上证指数 (999999)
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	  KDJ.K     	  KDJ.D     	  KDJ.J     	 BOLL.BOLL  	 BOLL.UB    	 BOLL.LB    	
 2016/10/10	3020.462	3048.242	3014.622	3048.142	      160051104	   3007.462	   3014.281	   3035.706	   3050.492	           	      0.000	160051104.000	120185648.000	124480304.000	    -11.404	     -9.888	     -3.031	     52.658	     37.149	     83.678	   3035.706	   3108.361	   2963.052	
 2016/10/11	3051.622	3066.102	3048.022	3065.252	      167273504	   3020.887	   3018.506	   3035.600	   3049.065	           	      0.000	167273504.000	129300072.000	129315224.000	     -6.987	     -9.308	      4.643	     68.147	     47.481	    109.478	   3035.600	   3108.068	   2963.133	
 2016/10/12	3057.322	3060.512	3048.892	3058.502	      142493584	   3035.012	   3021.775	   3034.922	   3048.188	           	      0.000	142493584.000	136872752.000	131992368.000	     -3.985	     -8.243	      8.517	     76.152	     57.038	    114.380	   3034.922	   3106.193	   2963.651	
 2016/10/13	3057.972	3065.002	3052.642	3061.352	      154756720	   3047.587	   3023.681	   3033.453	   3047.242	           	      0.000	154756720.000	145181904.000	133537384.000	     -1.360	     -6.867	     11.013	     82.468	     65.515	    116.376	   3033.453	   3100.998	   2965.908	
 2016/10/14	3056.991	3064.792	3043.181	3063.812	      155373712	   3059.413	   3026.669	   3032.050	   3046.506	           	      0.000	155373712.000	155989600.000	136515584.000	      0.908	     -5.312	     12.440	     87.525	     72.852	    116.872	   3032.050	   3095.517	   2968.583	
 2016/10/17	3064.691	3068.812	3033.751	3041.171	      163733264	   3058.025	   3032.744	   3029.309	   3045.602	           	      0.000	163733264.000	156726064.000	138455856.000	      0.869	     -4.076	      9.889	     80.779	     75.494	     91.348	   3029.309	   3085.473	   2973.146	
 2016/10/18	3037.401	3084.191	3037.401	3083.881	      182042464	   3061.750	   3041.319	   3029.563	   3046.054	           	      0.000	182042464.000	159680096.000	144490080.000	      4.235	     -2.414	     13.297	     87.074	     79.354	    102.514	   3029.563	   3086.697	   2972.428	
 2016/10/19	3085.751	3096.221	3076.771	3084.721	      182470144	   3066.988	   3051.000	   3032.697	   3046.544	           	      0.000	182470144.000	167675488.000	152274128.000	      6.891	     -0.553	     14.888	     87.667	     82.125	     98.750	   3032.697	   3094.756	   2970.638	
 2016/10/20	3084.911	3089.681	3076.291	3084.461	      160691360	   3071.613	   3059.600	   3035.747	   3046.871	           	      0.000	160691360.000	168861696.000	157021792.000	      8.873	      1.332	     15.081	     86.974	     83.741	     93.439	   3035.747	   3101.766	   2969.728	
 2016/10/21	3081.391	3101.851	3069.271	3090.941	      187388064	   3077.038	   3068.225	   3040.150	   3047.052	           	      0.000	187388064.000	175264560.000	165627088.000	     10.841	      3.234	     15.214	     85.976	     84.486	     88.955	   3040.150	   3108.636	   2971.664	
 2016/10/24	3092.052	3137.031	3090.792	3128.251	      240522352	   3094.450	   3076.238	   3045.259	   3049.217	           	      0.000	240522352.000	190622928.000	173674496.000	     15.236	      5.635	     19.203	     87.817	     85.596	     92.258	   3045.259	   3123.825	   2966.693	
 2016/10/25	3127.971	3132.501	3121.052	3131.941	      203380896	   3104.063	   3082.906	   3050.706	   3051.369	           	      0.000	203380896.000	194890144.000	177285120.000	     18.801	      8.268	     21.065	     90.235	     87.142	     96.420	   3050.706	   3137.454	   2963.958	
 2016/10/26	3129.841	3129.841	3110.391	3116.311	      191663264	   3110.387	   3088.688	   3055.231	   3052.844	           	      0.000	191663264.000	196729248.000	182202368.000	     20.132	     10.641	     18.982	     86.803	     87.029	     86.350	   3055.231	   3145.869	   2964.593	
 2016/10/27	3112.601	3114.761	3100.391	3112.351	      158008784	   3115.950	   3093.781	   3058.731	   3053.563	           	      0.000	158008784.000	196192672.000	182527184.000	     20.630	     12.638	     15.982	     83.236	     85.765	     78.179	   3058.731	   3152.622	   2964.841	
 2016/10/28	3111.701	3128.641	3101.241	3104.271	      181774128	   3118.613	   3097.825	   3062.247	   3053.975	           	      0.000	181774128.000	195070368.000	185167456.000	     20.140	     14.139	     12.002	     77.864	     83.131	     67.329	   3062.247	   3157.484	   2967.010	
 2016/10/31	3097.191	3102.302	3081.071	3100.491	      151506768	   3113.063	   3103.756	   3068.250	   3054.125	           	      0.000	151506768.000	177266688.000	183944800.000	     19.225	     15.156	      8.138	     67.267	     77.843	     46.115	   3068.250	   3156.663	   2979.837	
 2016/11/01	3101.661	3122.611	3097.041	3122.441	      160232032	   3111.163	   3107.613	   3074.466	   3055.579	           	      0.000	160232032.000	168637232.000	181763680.000	     20.040	     16.133	      7.815	     71.001	     75.562	     61.878	   3074.466	   3159.545	   2989.386	
 2016/11/02	3115.731	3118.981	3099.822	3102.731	      182722064	   3108.450	   3109.419	   3080.209	   3058.271	           	      0.000	182722064.000	166848928.000	181789088.000	     18.878	     16.682	      4.393	     63.794	     71.640	     48.103	   3080.209	   3155.634	   3004.785	
 2016/11/03	3096.761	3140.931	3094.102	3128.941	      222986256	   3111.775	   3113.863	   3086.731	   3061.785	           	      0.000	222986256.000	179844704.000	188018688.000	     19.844	     17.314	      5.059	     69.186	     70.822	     65.914	   3086.731	   3154.579	   3018.884	
 2016/11/04	3126.351	3141.331	3119.541	3125.321	      197683200	   3115.988	   3117.300	   3092.762	   3065.867	           	      0.000	197683200.000	183025664.000	189048016.000	     20.085	     17.868	      4.433	     70.601	     70.748	     70.307	   3092.762	   3150.615	   3034.909	
 2016/11/07	3124.891	3139.201	3117.101	3133.331	      179418496	   3122.550	   3117.806	   3097.022	   3069.442	           	      0.000	179418496.000	188608512.000	182937600.000	     20.684	     18.432	      4.505	     75.976	     72.491	     82.945	   3097.022	   3153.571	   3040.473	
 2016/11/08	3140.941	3156.881	3134.951	3147.891	      190846976	   3127.650	   3119.406	   3101.156	   3073.606	           	      0.000	190846976.000	194731216.000	181684224.000	     22.079	     19.161	      5.836	     80.031	     75.004	     90.084	   3101.156	   3159.962	   3042.350	
 2016/11/09	3146.081	3146.951	3096.951	3128.371	      241114960	   3132.775	   3120.613	   3104.650	   3077.025	           	      0.000	241114960.000	206409728.000	186629328.000	     21.364	     19.602	      3.524	     74.152	     74.720	     73.015	   3104.650	   3161.038	   3048.261	
 2016/11/10	3148.541	3172.311	3148.541	3171.281	      244192608	   3141.238	   3126.506	   3110.144	   3081.323	           	      0.000	244192608.000	210650720.000	195247712.000	     23.982	     20.478	      7.009	     82.391	     77.277	     92.620	   3110.144	   3170.081	   3050.207	
 2016/11/11	3169.401	3202.741	3166.071	3196.041	      310854592	   3155.387	   3135.688	   3116.756	   3086.727	           	      0.000	310854592.000	233286048.000	208155856.000	     27.736	     21.929	     11.613	     86.205	     80.253	     98.109	   3116.756	   3183.911	   3049.602	
 2016/11/14	3187.711	3221.461	3186.801	3210.371	      329608320	   3170.800	   3146.675	   3125.216	   3094.392	           	      0.000	329608320.000	263322832.000	225965664.000	     31.504	     23.844	     15.319	     87.901	     82.802	     98.098	   3125.216	   3194.862	   3055.570	
 2016/11/15	3209.951	3214.291	3195.041	3206.991	      240886352	   3182.613	   3155.131	   3131.372	   3101.354	           	      0.000	240886352.000	273331808.000	234031520.000	     33.827	     25.841	     15.973	     88.147	     84.584	     95.273	   3131.372	   3207.129	   3055.615	
 2016/11/16	3208.501	3210.891	3195.411	3205.061	      221766992	   3197.938	   3165.356	   3137.387	   3108.592	           	      0.000	221766992.000	269461920.000	237935824.000	     35.108	     27.694	     14.828	     87.707	     85.625	     91.872	   3137.387	   3216.581	   3058.194	
 2016/11/17	3198.501	3211.051	3187.211	3208.451	      214206240	   3205.387	   3173.313	   3143.587	   3115.592	           	      0.000	214206240.000	263464544.000	237057632.000	     35.982	     29.352	     13.261	     88.322	     86.524	     91.918	   3143.587	   3224.724	   3062.451	
 2016/11/18	3207.191	3212.391	3187.501	3192.861	      209826640	   3204.738	   3180.063	   3148.681	   3121.863	           	      0.000	209826640.000	243258160.000	238272096.000	     35.013	     30.484	      9.058	     84.558	     85.869	     81.937	   3148.681	   3228.689	   3068.673	
 2016/11/21	3188.501	3229.761	3188.281	3218.151	      230652848	   3206.300	   3188.550	   3153.178	   3127.531	           	      0.000	230652848.000	223467936.000	243395376.000	     35.873	     31.562	      8.621	     86.791	     86.176	     88.022	   3153.178	   3238.292	   3068.065	
 2016/11/22	3220.981	3249.681	3220.981	3248.351	      261631552	   3214.563	   3198.587	   3158.997	   3133.633	           	      0.000	261631552.000	227616352.000	250474080.000	     38.546	     32.959	     11.175	     90.756	     87.703	     96.862	   3158.997	   3253.408	   3064.585	
 2016/11/23	3247.941	3262.881	3231.591	3241.141	      249959584	   3221.800	   3209.869	   3165.241	   3139.723	           	      0.000	249959584.000	233254912.000	251358416.000	     39.626	     34.292	     10.668	     86.352	     87.252	     84.551	   3165.241	   3264.166	   3066.315	
 2016/11/24	3237.431	3257.861	3232.871	3241.741	      232324528	   3228.450	   3216.919	   3171.712	   3145.735	           	      0.000	232324528.000	236879056.000	250171808.000	     40.069	     35.448	      9.243	     81.639	     85.381	     74.155	   3171.712	   3272.970	   3070.455	
 2016/11/25	3241.241	3262.441	3209.601	3261.941	      233921600	   3242.275	   3223.506	   3179.597	   3152.340	           	      0.000	233921600.000	241698400.000	242478288.000	     41.571	     36.672	      9.797	     87.345	     86.036	     89.964	   3179.597	   3283.269	   3075.925	
 2016/11/28	3270.051	3288.341	3267.671	3277.001	      281551264	   3254.038	   3230.169	   3188.422	   3160.200	           	      0.000	281551264.000	251877792.000	237672864.000	     43.474	     38.033	     10.883	     87.826	     86.633	     90.212	   3188.422	   3293.778	   3083.065	
 2016/11/29	3269.231	3301.211	3263.401	3282.921	      320836288	   3260.950	   3237.756	   3196.444	   3166.833	           	      0.000	320836288.000	263718496.000	245667424.000	     44.943	     39.415	     11.057	     86.536	     86.600	     86.407	   3196.444	   3305.037	   3087.851	
 2016/11/30	3272.141	3277.271	3239.521	3250.031	      243576048	   3262.725	   3242.262	   3203.809	   3172.346	           	      0.000	243576048.000	262442192.000	247848544.000	     42.958	     40.123	      5.669	     76.021	     83.074	     61.915	   3203.809	   3305.396	   3102.223	
 2016/12/01	3257.031	3279.671	3256.261	3273.311	      237759872	   3269.038	   3248.744	   3211.028	   3178.640	           	      0.000	237759872.000	263529264.000	250204160.000	     42.770	     40.653	      4.235	     75.779	     80.642	     66.052	   3211.028	   3310.714	   3111.343	
 2016/12/02	3270.121	3279.711	3235.281	3243.841	      259567200	   3265.413	   3253.844	   3216.953	   3183.735	           	      0.000	259567200.000	268658272.000	255178336.000	     39.785	     40.479	     -1.389	     62.978	     74.754	     39.425	   3216.953	   3308.983	   3124.923	
 2016/12/05	3203.781	3219.521	3194.881	3204.711	      223010400	   3250.962	   3252.500	   3220.525	   3186.285	           	      0.000	223010400.000	256950272.000	254414032.000	     33.871	     39.157	    -10.573	     45.067	     64.858	      5.484	   3220.525	   3304.043	   3137.007	
 2016/12/06	3202.031	3215.311	3196.521	3199.651	      157572688	   3234.313	   3247.631	   3223.109	   3188.542	           	      0.000	157572688.000	224297776.000	244008144.000	     28.448	     37.016	    -17.136	     31.540	     53.752	    -12.885	   3223.109	   3300.104	   3146.115	
 2016/12/07	3198.471	3222.431	3189.491	3222.241	      169072848	   3228.750	   3245.738	   3227.803	   3192.073	           	      0.000	169072848.000	209396528.000	235919360.000	     25.677	     34.748	    -18.142	     30.798	     46.101	      0.193	   3227.803	   3290.621	   3164.986	
 2016/12/08	3225.551	3228.121	3211.471	3215.371	      170710176	   3217.163	   3243.100	   3230.009	   3195.508	           	      0.000	170710176.000	195986224.000	229757744.000	     22.665	     32.331	    -19.332	     28.254	     40.152	      4.458	   3230.009	   3287.328	   3172.690	
 2016/12/09	3209.341	3244.801	3207.041	3232.881	      204023952	   3214.975	   3240.194	   3231.850	   3199.796	           	      0.000	204023952.000	184877872.000	226768080.000	     21.444	     30.154	    -17.419	     31.782	     37.362	     20.622	   3231.850	   3286.896	   3176.804	
 2016/12/12	3233.671	3245.091	3149.901	3152.971	      274708448	   3204.613	   3227.788	   3228.978	   3201.544	           	      0.000	274708448.000	195217824.000	226084048.000	     13.868	     26.897	    -26.057	     21.976	     32.233	      1.462	   3228.978	   3293.848	   3164.108	
 2016/12/13	3138.991	3162.501	3118.711	3155.042	      185164496	   3195.700	   3215.006	   3226.381	   3202.631	           	      0.000	185164496.000	200735952.000	212516864.000	      7.940	     23.105	    -30.330	     22.173	     28.880	      8.758	   3226.381	   3298.692	   3154.070	
 2016/12/14	3149.382	3170.021	3136.352	3140.531	      201358880	   3179.350	   3204.050	   3223.156	   3203.890	           	      0.000	201358880.000	207193696.000	208295120.000	      2.048	     18.894	    -33.692	     19.299	     25.686	      6.525	   3223.156	   3304.649	   3141.664	
 2016/12/15	3125.761	3138.781	3100.911	3117.681	      189990624	   3159.813	   3188.488	   3218.616	   3203.515	           	      0.000	189990624.000	211049680.000	203517952.000	     -4.415	     14.232	    -37.295	     16.743	     22.705	      4.819	   3218.616	   3312.695	   3124.536	
 2016/12/16	3111.511	3128.872	3106.352	3122.981	      164988704	   3137.837	   3176.406	   3215.125	   3203.438	           	      0.000	164988704.000	203241888.000	194059872.000	     -9.006	      9.584	    -37.180	     16.265	     20.558	      7.677	   3215.125	   3318.011	   3112.239	
 2016/12/19	3120.701	3125.281	3110.081	3118.081	      154169712	   3130.863	   3167.738	   3210.119	   3202.929	           	      0.000	154169712.000	179134464.000	187176144.000	    -12.890	      5.090	    -35.959	     14.813	     18.643	      7.152	   3210.119	   3321.746	   3098.491	
 2016/12/20	3115.901	3117.011	3084.801	3102.881	      157426752	   3120.425	   3158.063	   3202.847	   3201.427	           	      0.000	157426752.000	173586848.000	187161392.000	    -16.999	      0.672	    -35.342	     13.635	     16.974	      6.957	   3202.847	   3322.644	   3083.050	
 2016/12/21	3107.241	3140.251	3107.241	3137.431	      186706608	   3119.813	   3149.581	   3197.659	   3201.729	           	      0.000	186706608.000	170655744.000	188924720.000	    -17.269	     -2.916	    -28.705	     20.035	     17.994	     24.116	   3197.659	   3319.440	   3075.879	
 2016/12/22	3132.161	3143.171	3126.891	3139.561	      167804992	   3124.188	   3142.000	   3192.550	   3200.673	           	      0.000	167804992.000	166218960.000	188634320.000	    -17.114	     -5.756	    -22.716	     24.744	     20.244	     33.744	   3192.550	   3315.115	   3069.985	
 2016/12/23	3134.931	3138.401	3103.751	3110.151	      166176768	   3121.625	   3129.731	   3184.962	   3197.810	           	      0.000	166176768.000	166457344.000	184849616.000	    -19.143	     -8.433	    -21.419	     26.412	     22.300	     34.635	   3184.962	   3308.232	   3061.692	
 2016/12/26	3095.581	3122.881	3068.421	3122.571	      152571888	   3122.525	   3126.694	   3177.241	   3194.883	           	      0.000	152571888.000	166137040.000	172635744.000	    -19.524	    -10.651	    -17.745	     35.373	     26.658	     52.805	   3177.241	   3295.480	   3059.001	
 2016/12/27	3117.391	3127.881	3113.751	3114.661	      141528944	   3124.875	   3122.650	   3168.828	   3191.804	           	      0.000	141528944.000	162957728.000	168272288.000	    -20.231	    -12.567	    -15.327	     44.202	     32.506	     67.595	   3168.828	   3279.082	   3058.574	
 2016/12/28	3113.771	3118.781	3094.552	3102.241	      135727088	   3117.837	   3118.825	   3161.438	   3188.379	           	      0.000	135727088.000	152761952.000	161708848.000	    -21.545	    -14.363	    -14.364	     44.550	     36.520	     60.608	   3161.438	   3268.542	   3054.333	
 2016/12/29	3095.842	3111.802	3087.342	3096.102	      132623296	   3109.150	   3116.669	   3152.578	   3184.633	           	      0.000	132623296.000	145725856.000	155972400.000	    -22.819	    -16.054	    -13.529	     42.043	     38.361	     49.407	   3152.578	   3249.556	   3055.600	
 2016/12/30	3097.352	3108.842	3089.991	3103.642	      133267128	   3107.837	   3114.731	   3145.569	   3181.660	           	      0.000	133267128.000	139143584.000	152800464.000	    -22.955	    -17.434	    -11.042	     43.734	     40.152	     50.899	   3145.569	   3234.724	   3056.414	
 2017/01/03	3105.312	3136.461	3105.312	3135.922	      141567184	   3110.512	   3116.519	   3142.128	   3178.919	           	      0.000	141567184.000	136942384.000	151539712.000	    -20.226	    -17.992	     -4.466	     59.257	     46.520	     84.729	   3142.128	   3226.875	   3057.381	
 2017/01/04	3133.792	3160.102	3130.112	3158.792	      167860848	   3119.337	   3122.106	   3140.084	   3175.933	           	      0.000	167860848.000	142209024.000	152583376.000	    -16.032	    -17.600	      3.137	     72.361	     55.134	    106.816	   3140.084	   3220.870	   3059.299	
 2017/01/05	3157.912	3168.502	3154.282	3165.412	      174727648	   3131.975	   3124.906	   3137.244	   3173.408	           	      0.000	174727648.000	150009440.000	151385696.000	    -12.036	    -16.487	      8.904	     80.545	     63.604	    114.426	   3137.244	   3209.399	   3065.088	
 2017/01/06	3163.782	3172.032	3153.032	3154.322	      183708960	   3143.613	   3126.381	   3134.191	   3170.494	           	      0.000	183708960.000	160226512.000	152976176.000	     -9.652	    -15.120	     10.937	     81.332	     69.514	    104.970	   3134.191	   3196.989	   3071.393	
 2017/01/09	3148.532	3173.142	3147.742	3171.242	      171714080	   3157.137	   3132.488	   3131.109	   3167.471	           	      0.000	171714080.000	167915520.000	153529552.000	     -6.325	    -13.361	     14.073	     86.817	     75.281	    109.888	   3131.109	   3177.393	   3084.826	
 2017/01/10	3167.572	3174.582	3157.332	3161.672	      179759216	   3162.288	   3136.400	   3131.547	   3163.627	           	      0.000	179759216.000	175554560.000	156248480.000	     -4.410	    -11.571	     14.323	     86.278	     78.947	    100.941	   3131.547	   3178.848	   3084.246	
 2017/01/11	3156.692	3167.032	3136.272	3136.752	      178362224	   3157.887	   3138.613	   3130.631	   3158.756	           	      0.000	178362224.000	177654176.000	159931600.000	     -4.847	    -10.226	     10.759	     76.398	     78.097	     72.999	   3130.631	   3176.711	   3084.552	
 2017/01/12	3133.602	3144.972	3115.982	3119.292	      148889248	   3148.650	   3140.313	   3129.569	   3154.396	           	      0.000	148889248.000	172486656.000	161248048.000	     -6.527	     -9.486	      5.919	     62.478	     72.891	     41.652	   3129.569	   3175.667	   3083.471	
 2017/01/13	3116.082	3130.512	3102.162	3112.762	      156274208	   3140.337	   3141.975	   3129.322	   3149.044	           	      0.000	156274208.000	166999648.000	163613088.000	     -8.290	     -9.247	      1.915	     46.531	     64.104	     11.384	   3129.322	   3175.739	   3082.905	
 2017/01/16	3104.492	3105.142	3044.292	3103.432	      257886000	   3126.775	   3141.956	   3128.344	   3144.365	           	      0.000	257886000.000	184234800.000	176075168.000	    -10.320	     -9.462	     -1.718	     46.151	     58.120	     22.213	   3128.344	   3176.126	   3080.561	
 2017/01/17	3087.032	3108.912	3072.342	3108.772	      136157856	   3116.200	   3139.244	   3127.881	   3141.167	           	      0.000	136157856.000	175513600.000	175534080.000	    -11.368	     -9.843	     -3.050	     47.264	     54.501	     32.789	   3127.881	   3176.262	   3079.500	
 2017/01/18	3104.772	3123.722	3098.592	3113.012	      131780128	   3111.450	   3134.669	   3128.387	   3138.279	           	      0.000	131780128.000	166197664.000	171925920.000	    -11.721	    -10.218	     -3.005	     49.090	     52.698	     41.876	   3128.387	   3175.870	   3080.905	
 2017/01/19	3104.972	3115.782	3094.012	3101.302	      123851424	   3107.850	   3128.250	   3126.578	   3134.246	           	      0.000	123851424.000	161189888.000	166838272.000	    -12.798	    -10.734	     -4.127	     47.312	     50.902	     40.132	   3126.578	   3175.344	   3077.812	
 2017/01/20	3095.822	3125.662	3095.212	3123.142	      122366776	   3109.938	   3125.137	   3125.759	   3131.173	           	      0.000	122366776.000	154408544.000	160704096.000	    -11.754	    -10.938	     -1.631	     51.714	     51.173	     52.797	   3125.759	   3174.156	   3077.362	
 2017/01/23	3125.422	3145.842	3125.422	3136.772	      132660392	   3116.600	   3121.688	   3127.087	   3127.969	           	      0.000	132660392.000	129363152.000	156798976.000	     -9.715	    -10.694	      1.958	     59.592	     53.979	     70.817	   3127.087	   3175.140	   3079.035	
 2017/01/24	3134.593	3149.532	3131.222	3142.552	      125973880	   3123.350	   3119.775	   3128.087	   3127.623	           	      0.000	125973880.000	127326616.000	151420112.000	     -7.545	    -10.064	      5.038	     70.850	     59.603	     93.345	   3128.087	   3176.573	   3079.601	
 2017/01/25	3137.653	3151.473	3133.193	3149.552	      112073824	   3130.663	   3121.056	   3129.834	   3127.440	           	      0.000	112073824.000	123385448.000	144791552.000	     -5.201	     -9.091	      7.781	     79.970	     66.392	    107.126	   3129.834	   3178.795	   3080.874	
 2017/01/26	3149.222	3163.102	3148.912	3159.172	      113876768	   3142.238	   3125.044	   3132.678	   3128.060	           	      0.000	113876768.000	121390696.000	141290288.000	     -2.538	     -7.780	     10.486	     85.544	     72.776	    111.080	   3132.678	   3181.503	   3083.853	
 2017/02/03	3160.082	3162.682	3136.012	3140.172	       92224736	   3145.637	   3127.788	   3134.881	   3128.810	           	      0.000	92224736.000	115362200.000	134885376.000	     -1.938	     -6.612	      9.348	     81.941	     75.831	     94.161	   3134.881	   3180.637	   3089.126	
 2017/02/06	3143.092	3158.842	3135.392	3156.982	      127198280	   3149.688	   3133.144	   3137.550	   3129.944	           	      0.000	127198280.000	114269392.000	121816272.000	     -0.105	     -5.310	     10.412	     85.008	     78.890	     97.244	   3137.550	   3181.833	   3093.268	
 2017/02/07	3154.402	3159.542	3140.042	3153.092	      128337440	   3151.788	   3137.569	   3138.406	   3131.110	           	      0.000	128337440.000	114742064.000	121034344.000	      1.022	     -4.044	     10.133	     85.176	     80.985	     93.557	   3138.406	   3183.218	   3093.594	
 2017/02/08	3148.092	3167.452	3132.032	3166.982	      144920192	   3155.275	   3142.969	   3138.819	   3133.248	           	      0.000	144920192.000	121311232.000	122348336.000	      3.002	     -2.635	     11.273	     89.900	     83.957	    101.787	   3138.819	   3184.555	   3093.083	
 2017/02/09	3164.692	3186.842	3162.572	3183.182	      191640320	   3160.087	   3151.163	   3139.706	   3134.773	           	      0.000	191640320.000	136863744.000	129127216.000	      5.811	     -0.946	     13.513	     91.281	     86.398	    101.045	   3139.706	   3188.224	   3091.189	
 2017/02/10	3183.012	3205.052	3182.802	3196.702	      239348912	   3171.387	   3158.512	   3141.825	   3136.677	           	      0.000	239348912.000	166288592.000	140825392.000	      9.023	      1.048	     15.951	     90.417	     87.738	     95.776	   3141.825	   3196.359	   3087.291	
 2017/02/13	3198.992	3219.412	3198.992	3216.842	      220191504	   3183.350	   3166.519	   3144.103	   3140.231	           	      0.000	220191504.000	184887712.000	149578544.000	     13.045	      3.447	     19.194	     92.631	     89.369	     99.155	   3144.103	   3206.988	   3081.218	
 2017/02/14	3216.142	3219.402	3205.292	3217.932	      188798080	   3196.325	   3174.056	   3146.916	   3143.410	           	      0.000	188798080.000	196979920.000	155860992.000	     16.133	      5.985	     20.297	     94.523	     91.087	    101.395	   3146.916	   3217.652	   3076.179	
 2017/02/15	3215.462	3236.002	3206.562	3212.992	      241507712	   3205.525	   3180.400	   3150.728	   3146.690	           	      0.000	241507712.000	216297472.000	168804352.000	     17.975	      8.383	     19.185	     88.971	     90.382	     86.151	   3150.728	   3227.146	   3074.310	
 2017/02/16	3210.362	3230.282	3207.792	3229.622	      216955936	   3214.813	   3187.450	   3156.247	   3150.935	           	      0.000	216955936.000	221360944.000	179112352.000	     20.540	     10.814	     19.452	     90.602	     90.455	     90.896	   3156.247	   3238.792	   3073.701	
 2017/02/17	3227.712	3238.402	3199.422	3202.083	      226228176	   3215.887	   3193.637	   3160.712	   3154.467	           	      0.000	226228176.000	218736224.000	192512416.000	     20.119	     12.675	     14.887	     82.353	     87.755	     71.550	   3160.712	   3243.016	   3078.408	
 2017/02/20	3198.962	3241.462	3198.962	3239.962	      232152096	   3220.525	   3201.938	   3167.541	   3159.012	           	      0.000	232152096.000	221128288.000	203008000.000	     22.581	     14.656	     15.849	     87.779	     87.763	     87.811	   3167.541	   3252.447	   3082.634	
 2017/02/21	3242.222	3254.343	3239.882	3253.333	      211673072	   3227.600	   3211.962	   3174.766	   3162.925	           	      0.000	211673072.000	225703520.000	211341728.000	     25.320	     16.789	     17.061	     91.485	     89.004	     96.449	   3174.766	   3263.148	   3086.383	
 2017/02/22	3252.693	3261.383	3243.843	3261.223	      207453776	   3237.238	   3221.381	   3182.175	   3166.340	           	      0.000	207453776.000	218892704.000	217595088.000	     27.806	     18.992	     17.627	     94.256	     90.754	    101.259	   3182.175	   3273.558	   3090.792	
 2017/02/23	3258.833	3264.083	3236.363	3251.383	      209179808	   3241.600	   3228.206	   3189.684	   3169.206	           	      0.000	209179808.000	217337040.000	219348992.000	     28.652	     20.924	     15.455	     89.670	     90.393	     88.223	   3189.684	   3277.689	   3101.679	
 2017/02/24	3246.863	3253.963	3233.533	3253.433	      186406368	   3251.863	   3233.875	   3196.194	   3172.508	           	      0.000	186406368.000	209373600.000	214054912.000	     29.152	     22.570	     13.164	     87.662	     89.482	     84.020	   3196.194	   3282.736	   3109.652	
 2017/02/27	3249.193	3251.653	3224.093	3228.663	      182581072	   3249.600	   3235.063	   3200.791	   3174.423	           	      0.000	182581072.000	199458816.000	210293552.000	     27.235	     23.503	      7.465	     73.644	     84.203	     52.525	   3200.791	   3283.731	   3117.850	
 2017/02/28	3225.973	3242.683	3225.973	3241.733	      151244320	   3247.288	   3237.444	   3205.750	   3177.092	           	      0.000	151244320.000	187373152.000	206538336.000	     26.466	     24.096	      4.741	     70.989	     79.798	     53.370	   3205.750	   3285.839	   3125.661	
 2017/03/01	3240.073	3259.983	3237.873	3246.933	      190677552	   3244.438	   3240.837	   3210.619	   3180.765	           	      0.000	190677552.000	184017712.000	201455200.000	     25.977	     24.472	      3.010	     71.880	     77.159	     61.323	   3210.619	   3288.121	   3133.117	
 2017/03/02	3250.523	3256.813	3228.663	3230.033	      181215072	   3240.150	   3240.875	   3214.163	   3184.456	           	      0.000	181215072.000	178425040.000	197881040.000	     23.949	     24.367	     -0.837	     63.824	     72.714	     46.045	   3214.163	   3288.161	   3140.164	
 2017/03/03	3219.203	3221.163	3206.613	3218.313	      157082368	   3233.137	   3242.500	   3218.069	   3187.975	           	      0.000	157082368.000	172559568.000	190966576.000	     21.152	     23.724	     -5.144	     49.336	     64.921	     18.164	   3218.069	   3283.357	   3152.781	
 2017/03/06	3217.333	3234.663	3215.073	3233.873	      156092160	   3234.175	   3241.887	   3221.913	   3192.323	           	      0.000	156092160.000	167262624.000	183360720.000	     19.962	     22.972	     -6.020	     48.702	     59.515	     27.075	   3221.913	   3280.796	   3163.029	
 2017/03/07	3233.093	3242.663	3226.823	3242.413	      164064240	   3234.300	   3240.794	   3226.378	   3196.775	           	      0.000	164064240.000	169825888.000	178599520.000	     19.482	     22.274	     -5.583	     53.232	     57.420	     44.855	   3226.378	   3276.123	   3176.633	
 2017/03/08	3240.533	3245.303	3230.614	3240.663	      160731392	   3233.063	   3238.750	   3230.066	   3201.033	           	      0.000	160731392.000	163836720.000	173927216.000	     18.745	     21.568	     -5.646	     56.755	     57.199	     55.867	   3230.066	   3271.509	   3188.622	
 2017/03/09	3233.703	3233.883	3205.283	3216.753	      167371104	   3230.413	   3235.281	   3231.744	   3204.883	           	      0.000	167371104.000	161068640.000	169746848.000	     16.047	     20.464	     -8.834	     44.826	     53.074	     28.329	   3231.744	   3267.524	   3195.963	
 2017/03/10	3213.733	3222.323	3208.453	3212.763	      136672736	   3229.300	   3231.219	   3232.547	   3207.869	           	      0.000	136672736.000	156986576.000	164773072.000	     13.432	     19.057	    -11.252	     34.442	     46.864	      9.599	   3232.547	   3265.636	   3199.458	
